,HPCP0,HPCP1,HPCP10,HPCP11,HPCP2,HPCP3,HPCP4,HPCP5,HPCP6,HPCP7,HPCP8,HPCP9,end_sample,freesound_id,id,loudness,melbands0,melbands1,melbands10,melbands11,melbands12,melbands13,melbands14,melbands15,melbands16,melbands17,melbands18,melbands19,melbands2,melbands20,melbands21,melbands22,melbands23,melbands3,melbands4,melbands5,melbands6,melbands7,melbands8,melbands9,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,onsets0,onsets1,onsets10,onsets11,onsets12,onsets13,onsets14,onsets15,onsets16,onsets17,onsets18,onsets19,onsets2,onsets20,onsets21,onsets22,onsets23,onsets3,onsets4,onsets5,onsets6,onsets7,onsets8,onsets9,path,start_sample
80,0.47402870655059814,0.03236785903573036,0.4849627614021301,0.11182116717100143,0.05003264173865318,0.25191232562065125,0.15784534811973572,0.17483963072299957,0.8073397874832153,0.05421392247080803,1.0,0.19784493744373322,205578,,None_f80,0.029085602696436046,0.09824515134096146,0.020153643563389778,4.730047658085823e-05,2.0674197003245354e-05,4.73553518531844e-06,5.901259555685101e-06,1.1222877219552174e-05,6.39597647023038e-06,8.805764082353562e-07,1.3279911854624515e-06,7.800338721608568e-07,2.615257415072847e-07,0.0017164185410365462,4.807422442354436e-07,2.2619924777700362e-07,1.6138380942720687e-07,9.795925137723316e-08,0.0007780558080412447,0.00045585233601741493,0.00027253624284639955,0.00013023322389926761,7.30433821445331e-05,7.739576540188864e-05,6.517494330182672e-05,-536.88330078125,166.752685546875,0.2521629333496094,7.287477493286133,-15.332088470458984,24.792695999145508,41.685665130615234,19.44894027709961,23.28228187561035,3.871082305908203,10.479425430297852,20.00481414794922,-7.088611602783203,0.09824515134096146,0.020153643563389778,4.730047658085823e-05,2.0674197003245354e-05,4.73553518531844e-06,5.901259555685101e-06,1.1222877219552174e-05,6.39597647023038e-06,8.805764082353562e-07,1.3279911854624515e-06,7.800338721608568e-07,2.615257415072847e-07,0.0017164185410365462,4.807422442354436e-07,2.2619924777700362e-07,1.6138380942720687e-07,9.795925137723316e-08,0.0007780558080412447,0.00045585233601741493,0.00027253624284639955,0.00013023322389926761,7.30433821445331e-05,7.739576540188864e-05,6.517494330182672e-05,262350__stereo-surgeon__grinder-drum-loop.wav,203040
81,0.15911360085010529,0.027740387246012688,0.007353279273957014,0.005340307019650936,0.003265600884333253,0.011277705430984497,0.9882793426513672,0.6377801895141602,0.0014655846171081066,0.4380226731300354,1.0,0.05720917135477066,208116,,None_f81,0.025784257268041396,0.041133709251880646,8.117839024635032e-05,1.578040098593192e-08,7.611278718400172e-09,6.8783982953846134e-09,2.7299591476293017e-09,1.6491612520042054e-09,1.4562607786317017e-09,1.7366483806569022e-09,3.3618481332098327e-09,3.588981112301326e-09,9.304589321246226e-10,6.551342812599614e-05,1.2686075800960595e-10,1.0770191682940577e-10,1.8834356296792976e-10,4.646475218472723e-11,2.053521529887803e-05,7.576389180030674e-06,5.8034320318256505e-06,4.973871455149492e-06,8.380156941711903e-07,1.3491417405475659e-07,3.6676130577006916e-08,-848.5303955078125,243.2245330810547,11.16103744506836,22.24550437927246,19.222740173339844,69.01592254638672,4.135246276855469,22.583824157714844,23.716001510620117,32.336463928222656,21.392412185668945,6.432403564453125,16.9797306060791,0.041133709251880646,8.117839024635032e-05,1.578040098593192e-08,7.611278718400172e-09,6.8783982953846134e-09,2.7299591476293017e-09,1.6491612520042054e-09,1.4562607786317017e-09,1.7366483806569022e-09,3.3618481332098327e-09,3.588981112301326e-09,9.304589321246226e-10,6.551342812599614e-05,1.2686075800960595e-10,1.0770191682940577e-10,1.8834356296792976e-10,4.646475218472723e-11,2.053521529887803e-05,7.576389180030674e-06,5.8034320318256505e-06,4.973871455149492e-06,8.380156941711903e-07,1.3491417405475659e-07,3.6676130577006916e-08,262350__stereo-surgeon__grinder-drum-loop.wav,205578
82,0.4047304689884186,0.2437194436788559,0.3889736235141754,0.42896580696105957,0.032747384160757065,0.026746457442641258,0.0016656164079904556,0.04203416779637337,0.023006197065114975,0.39020463824272156,1.0,0.05400839075446129,210654,,None_f82,0.022682137335257986,0.03477880731225014,3.0009725378477015e-05,3.923991687138084e-10,2.339851368216017e-10,1.8083237685040388e-10,1.0223431823330742e-10,4.1684055512858365e-11,3.5287221061830465e-11,3.723906599750748e-11,4.602558958954894e-11,4.6795328029203276e-11,2.9059090203564786e-11,5.0193229981232435e-06,1.657960400913705e-11,4.456886682630001e-12,6.843052166582986e-12,4.6619570183425996e-12,1.0924501339104609e-06,3.860830020130379e-07,2.2612694294821267e-07,4.443997170255898e-08,1.3757985861673205e-08,4.249120166832654e-09,7.491924858271659e-10,-962.102783203125,207.52365112304688,16.31447982788086,13.385627746582031,10.7242431640625,116.7926025390625,44.30669021606445,23.161376953125,32.67376708984375,37.46778106689453,28.059350967407227,17.935543060302734,15.882501602172852,0.03477880731225014,3.0009725378477015e-05,3.923991687138084e-10,2.339851368216017e-10,1.8083237685040388e-10,1.0223431823330742e-10,4.1684055512858365e-11,3.5287221061830465e-11,3.723906599750748e-11,4.602558958954894e-11,4.6795328029203276e-11,2.9059090203564786e-11,5.0193229981232435e-06,1.657960400913705e-11,4.456886682630001e-12,6.843052166582986e-12,4.6619570183425996e-12,1.0924501339104609e-06,3.860830020130379e-07,2.2612694294821267e-07,4.443997170255898e-08,1.3757985861673205e-08,4.249120166832654e-09,7.491924858271659e-10,262350__stereo-surgeon__grinder-drum-loop.wav,208116
83,0.059355299919843674,0.006783032324165106,0.0012445569736883044,0.07526534050703049,0.0037092575803399086,0.004056329373270273,0.004266622941941023,0.9300338625907898,0.009724157862365246,0.05372122675180435,1.0,0.12459447234869003,213192,,None_f83,0.009798843528080211,0.008460473269224167,4.780328595188621e-07,4.0500408582389014e-11,3.0691709590469074e-11,2.039573891721158e-11,9.117597302155112e-12,3.3921179667245616e-12,4.351251563922132e-12,4.4114716220289285e-12,5.316762221457827e-12,7.118502402120308e-12,9.704842832136684e-12,5.566215008911968e-07,5.274645303865455e-12,1.4208286240255386e-12,2.2272056161148912e-12,2.0306267518171994e-12,2.1486324897068698e-07,2.925418662869106e-08,1.3893966865907714e-08,4.595414271335585e-09,1.5929797481106789e-09,2.3157616102498224e-10,1.2236149593558565e-10,-1021.1327514648438,147.57986450195312,22.782787322998047,25.98636817932129,27.24011993408203,103.81329345703125,58.91596984863281,31.90945816040039,24.900344848632812,27.058998107910156,27.59476661682129,24.349262237548828,21.660242080688477,0.008460473269224167,4.780328595188621e-07,4.0500408582389014e-11,3.0691709590469074e-11,2.039573891721158e-11,9.117597302155112e-12,3.3921179667245616e-12,4.351251563922132e-12,4.4114716220289285e-12,5.316762221457827e-12,7.118502402120308e-12,9.704842832136684e-12,5.566215008911968e-07,5.274645303865455e-12,1.4208286240255386e-12,2.2272056161148912e-12,2.0306267518171994e-12,2.1486324897068698e-07,2.925418662869106e-08,1.3893966865907714e-08,4.595414271335585e-09,1.5929797481106789e-09,2.3157616102498224e-10,1.2236149593558565e-10,262350__stereo-surgeon__grinder-drum-loop.wav,210654
84,0.07892855256795883,0.0325261652469635,0.017276130616664886,0.05312662199139595,0.03603905066847801,0.9478268623352051,0.06110429763793945,0.025501985102891922,0.023074399679899216,0.05554709583520889,1.0,0.2591506242752075,215730,,None_f84,0.0034527380321794274,0.0018080821027979255,9.507708398359682e-08,9.115490480493538e-12,6.7575086151738795e-12,3.6119093826947335e-12,3.683397337139738e-12,1.0885435348245709e-12,7.502058869957029e-13,1.2841720959180791e-12,1.9712638639479696e-12,2.4974623064055734e-12,3.649862963944761e-12,3.646063717610559e-08,2.6857890911280435e-12,9.272679195662659e-13,1.348708904974627e-12,1.0545687587071306e-12,6.440499245030651e-09,1.3044169078213486e-09,5.364406141517009e-10,2.5590921048923576e-10,1.7274648378418078e-10,5.774603364927522e-11,1.3734408575716284e-11,-1068.5260009765625,95.26728057861328,22.380733489990234,22.739748001098633,22.096649169921875,85.33319091796875,71.20024108886719,55.742313385009766,41.734832763671875,31.136695861816406,24.69632911682129,21.971454620361328,21.705224990844727,0.0018080821027979255,9.507708398359682e-08,9.115490480493538e-12,6.7575086151738795e-12,3.6119093826947335e-12,3.683397337139738e-12,1.0885435348245709e-12,7.502058869957029e-13,1.2841720959180791e-12,1.9712638639479696e-12,2.4974623064055734e-12,3.649862963944761e-12,3.646063717610559e-08,2.6857890911280435e-12,9.272679195662659e-13,1.348708904974627e-12,1.0545687587071306e-12,6.440499245030651e-09,1.3044169078213486e-09,5.364406141517009e-10,2.5590921048923576e-10,1.7274648378418078e-10,5.774603364927522e-11,1.3734408575716284e-11,262350__stereo-surgeon__grinder-drum-loop.wav,213192
85,1.0,0.012039263732731342,0.02172277867794037,0.10370810329914093,0.00815421249717474,0.0045280903577804565,0.05050365999341011,0.0644550547003746,0.0014551911735907197,0.06324300169944763,0.14960825443267822,0.6783469319343567,218268,,None_f85,0.011802341921109679,0.005890816915780306,0.0017634021351113915,3.036872840311844e-05,2.8840497179771774e-05,2.3161578610597644e-06,7.241916932798631e-07,1.1669737887132214e-06,8.113716489788203e-07,3.4427748119014723e-07,1.48568446434183e-07,8.182864519312716e-08,7.442069716034894e-08,0.0006467310013249516,7.32189704422126e-08,9.53354017951824e-08,9.433188097318634e-08,2.1134299643676968e-08,0.00017065000429283828,0.0009057940915226936,0.0003859889111481607,4.089584035682492e-05,8.640468149678782e-05,7.376322901109233e-05,1.7872840544441715e-05,-602.332763671875,178.16883850097656,10.509740829467773,-11.686460494995117,-21.79582977294922,-7.945941925048828,24.498863220214844,12.273839950561523,8.986127853393555,-3.0202713012695312,21.5758056640625,12.237667083740234,0.11626434326171875,0.005890816915780306,0.0017634021351113915,3.036872840311844e-05,2.8840497179771774e-05,2.3161578610597644e-06,7.241916932798631e-07,1.1669737887132214e-06,8.113716489788203e-07,3.4427748119014723e-07,1.48568446434183e-07,8.182864519312716e-08,7.442069716034894e-08,0.0006467310013249516,7.32189704422126e-08,9.53354017951824e-08,9.433188097318634e-08,2.1134299643676968e-08,0.00017065000429283828,0.0009057940915226936,0.0003859889111481607,4.089584035682492e-05,8.640468149678782e-05,7.376322901109233e-05,1.7872840544441715e-05,262350__stereo-surgeon__grinder-drum-loop.wav,215730
86,0.17685215175151825,0.14061735570430756,0.2225574404001236,0.04541213810443878,0.05233548581600189,0.0980619415640831,0.06507474184036255,0.0371832512319088,0.28022900223731995,0.07731335610151291,1.0,0.2965972423553467,220806,,None_f86,0.01760706890277547,0.02072179690003395,0.00017810230201575905,4.692809852713253e-06,1.645836277930357e-06,3.6002413139613054e-07,1.0669385375194906e-07,8.066768231174137e-08,6.151290676825738e-08,2.50686991165594e-08,1.2393363668650181e-08,9.563708935900195e-09,1.0888897783445373e-08,0.00027557206340134144,7.781094879533157e-09,6.13685502415251e-09,3.2706948260852187e-09,8.169779297517721e-10,0.00027734850300475955,0.0005406132549978793,0.00028452128753997386,6.365404260577634e-05,0.00015266101399902254,6.556084554176778e-05,2.155667607439682e-05,-667.1381225585938,226.2476806640625,23.31774139404297,6.322450637817383,3.4182186126708984,-26.361431121826172,-4.129730224609375,17.04532241821289,20.194801330566406,4.440456390380859,14.210763931274414,22.869029998779297,20.035818099975586,0.02072179690003395,0.00017810230201575905,4.692809852713253e-06,1.645836277930357e-06,3.6002413139613054e-07,1.0669385375194906e-07,8.066768231174137e-08,6.151290676825738e-08,2.50686991165594e-08,1.2393363668650181e-08,9.563708935900195e-09,1.0888897783445373e-08,0.00027557206340134144,7.781094879533157e-09,6.13685502415251e-09,3.2706948260852187e-09,8.169779297517721e-10,0.00027734850300475955,0.0005406132549978793,0.00028452128753997386,6.365404260577634e-05,0.00015266101399902254,6.556084554176778e-05,2.155667607439682e-05,262350__stereo-surgeon__grinder-drum-loop.wav,218268
87,0.14412444829940796,0.03237565979361534,0.10495241731405258,0.3992413878440857,0.4321348965167999,0.006919125560671091,0.13314224779605865,0.3657480478286743,0.29262661933898926,0.8848318457603455,1.0,0.9982484579086304,223344,,None_f87,0.005839395560647109,0.00366071960888803,7.669299520784989e-05,3.494041891372035e-07,1.3142137333943538e-07,2.4630489647847753e-08,7.366673493436338e-09,5.493953736390722e-09,3.2846541042630406e-09,1.4598863229409176e-09,6.205652658408667e-10,4.6093287520143633e-10,3.8534922475186306e-10,0.00020886662241537124,2.0947299450568835e-10,4.8427446081023007e-11,8.751590598043979e-12,1.7649773786584944e-12,0.00017619792197365314,0.0001509335997980088,9.28998997551389e-05,3.9063739677658305e-05,2.9607843316625804e-05,1.1494881619000807e-05,1.3671880196852726e-06,-772.1583862304688,266.1343994140625,21.191905975341797,10.601020812988281,7.666893005371094,-17.671009063720703,-22.718334197998047,5.9658660888671875,13.265815734863281,6.539661407470703,6.5692901611328125,11.619022369384766,11.901830673217773,0.00366071960888803,7.669299520784989e-05,3.494041891372035e-07,1.3142137333943538e-07,2.4630489647847753e-08,7.366673493436338e-09,5.493953736390722e-09,3.2846541042630406e-09,1.4598863229409176e-09,6.205652658408667e-10,4.6093287520143633e-10,3.8534922475186306e-10,0.00020886662241537124,2.0947299450568835e-10,4.8427446081023007e-11,8.751590598043979e-12,1.7649773786584944e-12,0.00017619792197365314,0.0001509335997980088,9.28998997551389e-05,3.9063739677658305e-05,2.9607843316625804e-05,1.1494881619000807e-05,1.3671880196852726e-06,262350__stereo-surgeon__grinder-drum-loop.wav,220806
88,0.6443547010421753,0.03929827734827995,0.378351628780365,0.16563118994235992,0.38705185055732727,0.3175569176673889,0.13828063011169434,0.1754799336194992,0.8642141222953796,0.11674343049526215,0.4346252679824829,1.0,225882,,None_f88,0.029265687069242822,0.09920116513967514,0.02618909440934658,5.965701711829752e-05,2.7070185751654208e-05,5.77500168219558e-06,7.254281172208721e-06,1.4370722965395544e-05,8.49154093884863e-06,1.1954341516684508e-06,1.7948907498066546e-06,1.0305551541023306e-06,3.153398324684531e-07,0.0017019000370055437,5.961729243608715e-07,2.891705435104086e-07,2.1177909559355612e-07,1.267220568479388e-07,0.0011361561482772231,0.0005675798747688532,0.000307735288515687,0.00014793005539104342,9.357461385661736e-05,9.750900790095329e-05,8.033364429138601e-05,-525.2164306640625,164.18917846679688,1.8114891052246094,7.719953536987305,-16.959590911865234,23.715303421020508,40.34173583984375,18.3710994720459,22.519723892211914,1.4564952850341797,10.538749694824219,19.89362907409668,-5.9725341796875,0.09920116513967514,0.02618909440934658,5.965701711829752e-05,2.7070185751654208e-05,5.77500168219558e-06,7.254281172208721e-06,1.4370722965395544e-05,8.49154093884863e-06,1.1954341516684508e-06,1.7948907498066546e-06,1.0305551541023306e-06,3.153398324684531e-07,0.0017019000370055437,5.961729243608715e-07,2.891705435104086e-07,2.1177909559355612e-07,1.267220568479388e-07,0.0011361561482772231,0.0005675798747688532,0.000307735288515687,0.00014793005539104342,9.357461385661736e-05,9.750900790095329e-05,8.033364429138601e-05,262350__stereo-surgeon__grinder-drum-loop.wav,223344
89,0.30072054266929626,0.03327082842588425,0.02797308936715126,0.08688946068286896,0.0009207819821313024,0.00143626076169312,0.5134537220001221,0.9572412967681885,0.059538789093494415,0.12521381676197052,1.0,0.02267187461256981,228420,,None_f89,0.026062159015965144,0.04209975153207779,8.486187289236113e-05,1.5209721482278837e-08,8.798452633129727e-09,5.058165886140387e-09,3.077028409848026e-09,1.959067352785837e-09,1.5946083342655015e-09,1.7721843992291042e-09,3.5430656186719034e-09,3.872076437261285e-09,8.884964430855291e-10,7.38369781174697e-05,1.3629283812655046e-10,1.2963170814561664e-10,2.1525407845057742e-10,5.3612305567218854e-11,2.3771528503857553e-05,1.0495374226593412e-05,6.169808330014348e-06,4.864683887717547e-06,9.532644185128447e-07,1.852452982120667e-07,3.3616885275478126e-08,-843.77001953125,245.9932403564453,13.12368392944336,22.609607696533203,13.135494232177734,69.29833984375,2.141429901123047,21.492107391357422,23.706520080566406,30.36425018310547,20.24259376525879,7.0297088623046875,16.562847137451172,0.04209975153207779,8.486187289236113e-05,1.5209721482278837e-08,8.798452633129727e-09,5.058165886140387e-09,3.077028409848026e-09,1.959067352785837e-09,1.5946083342655015e-09,1.7721843992291042e-09,3.5430656186719034e-09,3.872076437261285e-09,8.884964430855291e-10,7.38369781174697e-05,1.3629283812655046e-10,1.2963170814561664e-10,2.1525407845057742e-10,5.3612305567218854e-11,2.3771528503857553e-05,1.0495374226593412e-05,6.169808330014348e-06,4.864683887717547e-06,9.532644185128447e-07,1.852452982120667e-07,3.3616885275478126e-08,262350__stereo-surgeon__grinder-drum-loop.wav,225882
90,0.564251720905304,0.12749139964580536,0.1531972587108612,0.20662254095077515,0.020200572907924652,0.2536821663379669,0.01106982957571745,0.4895147681236267,0.0261116623878479,0.1553848683834076,1.0,0.18581973016262054,230958,,None_f90,0.023521319630580028,0.035440925508737564,4.3115156586281955e-05,6.860816625930966e-08,4.5040227547588074e-08,5.976957595521526e-09,2.8650462002843824e-09,8.362945336237715e-10,5.974350458792799e-10,6.476014169365385e-10,2.7746321906718663e-10,1.3435985657395122e-10,8.5245560610403e-11,6.598337677132804e-06,1.9700943654221703e-10,3.07631670137809e-10,2.818947575367048e-10,6.258351475940671e-11,1.476911734243913e-06,5.28533348642668e-07,3.071563980938663e-07,6.853226608427576e-08,9.544773149627872e-08,5.216366005811324e-08,1.4181509300215112e-08,-908.8966674804688,207.87057495117188,21.30794906616211,16.643510818481445,-0.15631866455078125,63.84225845336914,57.406532287597656,51.808475494384766,19.511474609375,28.06224822998047,31.2197208404541,12.401554107666016,11.499902725219727,0.035440925508737564,4.3115156586281955e-05,6.860816625930966e-08,4.5040227547588074e-08,5.976957595521526e-09,2.8650462002843824e-09,8.362945336237715e-10,5.974350458792799e-10,6.476014169365385e-10,2.7746321906718663e-10,1.3435985657395122e-10,8.5245560610403e-11,6.598337677132804e-06,1.9700943654221703e-10,3.07631670137809e-10,2.818947575367048e-10,6.258351475940671e-11,1.476911734243913e-06,5.28533348642668e-07,3.071563980938663e-07,6.853226608427576e-08,9.544773149627872e-08,5.216366005811324e-08,1.4181509300215112e-08,262350__stereo-surgeon__grinder-drum-loop.wav,228420
91,0.15132708847522736,0.3156631588935852,0.4405515789985657,0.46864497661590576,0.14489221572875977,0.009612565860152245,0.6191663146018982,0.03326234221458435,0.26191186904907227,0.011070766486227512,1.0,0.143326997756958,233496,,None_f91,0.024084091186523438,0.03875802084803581,0.00018366670701652765,5.247657099971548e-06,1.8619691672938643e-06,5.891104706279293e-07,3.5656077557177923e-07,2.662642657469405e-07,1.7721427525430045e-07,7.036168625518258e-08,2.0389256505382036e-08,1.4963946526336258e-08,1.6067971841948747e-08,0.000125253718579188,1.2270913174461384e-08,3.843174667395033e-08,2.8555909636907018e-08,2.085167816190392e-09,0.00011283230560366064,0.00019980748766101897,0.00016031801351346076,3.833946175291203e-05,4.3701453250832856e-05,3.185910827596672e-05,9.118084562942386e-06,-665.1370849609375,197.82679748535156,21.168285369873047,6.208293914794922,7.263334274291992,-13.593692779541016,18.43331527709961,11.684856414794922,28.170501708984375,13.832046508789062,23.253082275390625,28.494556427001953,17.07972526550293,0.03875802084803581,0.00018366670701652765,5.247657099971548e-06,1.8619691672938643e-06,5.891104706279293e-07,3.5656077557177923e-07,2.662642657469405e-07,1.7721427525430045e-07,7.036168625518258e-08,2.0389256505382036e-08,1.4963946526336258e-08,1.6067971841948747e-08,0.000125253718579188,1.2270913174461384e-08,3.843174667395033e-08,2.8555909636907018e-08,2.085167816190392e-09,0.00011283230560366064,0.00019980748766101897,0.00016031801351346076,3.833946175291203e-05,4.3701453250832856e-05,3.185910827596672e-05,9.118084562942386e-06,262350__stereo-surgeon__grinder-drum-loop.wav,230958
92,0.1802120953798294,0.31723839044570923,0.4960496425628662,0.02469780296087265,0.10636194050312042,0.3447762727737427,0.2565133273601532,0.5356430411338806,0.26229798793792725,0.337895005941391,1.0,0.3203445076942444,236034,,None_f92,0.011933257581682257,0.011592033319175243,7.747695781290531e-05,5.663833917424199e-07,1.0094075264532876e-07,3.904321488334972e-08,1.1881399863966635e-08,7.694105796929307e-09,4.03522859571126e-09,2.7060635954256895e-09,1.6288800308572604e-09,7.798842127648697e-10,6.003593178149913e-10,0.00013426231453195214,3.72924496838678e-10,1.1992458415210905e-10,4.679649029393218e-11,7.156500218818973e-12,9.388846956426278e-05,6.937749276403338e-05,4.086176340933889e-05,5.69619114685338e-05,3.4267010050825775e-05,7.85299653216498e-06,2.354071284571546e-06,-765.8767700195312,255.68759155273438,15.685565948486328,16.616519927978516,14.048202514648438,-16.514636993408203,-9.453540802001953,18.232894897460938,27.404891967773438,12.249515533447266,12.431272506713867,11.40279769897461,13.360818862915039,0.011592033319175243,7.747695781290531e-05,5.663833917424199e-07,1.0094075264532876e-07,3.904321488334972e-08,1.1881399863966635e-08,7.694105796929307e-09,4.03522859571126e-09,2.7060635954256895e-09,1.6288800308572604e-09,7.798842127648697e-10,6.003593178149913e-10,0.00013426231453195214,3.72924496838678e-10,1.1992458415210905e-10,4.679649029393218e-11,7.156500218818973e-12,9.388846956426278e-05,6.937749276403338e-05,4.086176340933889e-05,5.69619114685338e-05,3.4267010050825775e-05,7.85299653216498e-06,2.354071284571546e-06,262350__stereo-surgeon__grinder-drum-loop.wav,233496
93,0.09738774597644806,0.7579179406166077,0.037125229835510254,1.0,0.14509961009025574,0.15229249000549316,0.04684042930603027,0.032509882003068924,0.6534742116928101,0.024907641112804413,0.025336049497127533,0.8426589369773865,238572,,None_f93,0.012203020406952987,0.00667563546448946,0.0016595047200098634,1.2930046068504453e-05,4.389563400764018e-06,8.79602907843946e-07,2.3126442272314307e-07,2.7497469545778586e-07,1.7529241347347124e-07,1.5734271130440902e-07,8.195819134471094e-08,7.463984985633942e-08,8.581801580476167e-08,0.0003599438932724297,1.361070900429695e-07,1.5499171013289015e-07,5.144409698232266e-08,6.417846254436199e-09,0.00021533507970161736,0.0003533657290972769,7.827099761925638e-05,4.966840424458496e-05,2.924410000559874e-05,5.592454908764921e-05,1.8617503883433528e-05,-637.7696533203125,190.43553161621094,9.021184921264648,-1.5201282501220703,-5.324071884155273,3.3391494750976562,14.814226150512695,28.83871078491211,9.784246444702148,-3.9472389221191406,14.193979263305664,13.023900985717773,2.887666702270508,0.00667563546448946,0.0016595047200098634,1.2930046068504453e-05,4.389563400764018e-06,8.79602907843946e-07,2.3126442272314307e-07,2.7497469545778586e-07,1.7529241347347124e-07,1.5734271130440902e-07,8.195819134471094e-08,7.463984985633942e-08,8.581801580476167e-08,0.0003599438932724297,1.361070900429695e-07,1.5499171013289015e-07,5.144409698232266e-08,6.417846254436199e-09,0.00021533507970161736,0.0003533657290972769,7.827099761925638e-05,4.966840424458496e-05,2.924410000559874e-05,5.592454908764921e-05,1.8617503883433528e-05,262350__stereo-surgeon__grinder-drum-loop.wav,236034
94,0.6847305297851562,0.8080397248268127,0.10016164183616638,0.09258094429969788,0.8548320531845093,0.45035621523857117,0.027360202744603157,0.17480137944221497,0.540574312210083,0.30872905254364014,1.0,0.36990392208099365,241110,,None_f94,0.019570369434882752,0.023561662063002586,0.0002614154072944075,6.410139121726388e-06,1.5214217228276539e-06,3.4478958355066425e-07,1.798500051108931e-07,8.509361038022689e-08,3.792201042074339e-08,2.265413279189943e-08,1.3623608907664675e-08,9.043511717266028e-09,9.748990059676998e-09,0.0004365679051261395,1.0219972423897161e-08,7.875812890745237e-09,3.2838969321602463e-09,3.503977108465506e-10,0.0005485711735673249,0.0008705619839020073,0.0006966342334635556,0.0001686933246674016,0.00011007260764017701,0.00011526638263603672,2.743934419413563e-05,-652.8024291992188,240.15431213378906,11.697612762451172,8.146034240722656,6.003437042236328,-28.92477798461914,-9.762386322021484,11.403701782226562,16.713777542114258,7.312725067138672,15.447946548461914,23.944026947021484,19.70997428894043,0.023561662063002586,0.0002614154072944075,6.410139121726388e-06,1.5214217228276539e-06,3.4478958355066425e-07,1.798500051108931e-07,8.509361038022689e-08,3.792201042074339e-08,2.265413279189943e-08,1.3623608907664675e-08,9.043511717266028e-09,9.748990059676998e-09,0.0004365679051261395,1.0219972423897161e-08,7.875812890745237e-09,3.2838969321602463e-09,3.503977108465506e-10,0.0005485711735673249,0.0008705619839020073,0.0006966342334635556,0.0001686933246674016,0.00011007260764017701,0.00011526638263603672,2.743934419413563e-05,262350__stereo-surgeon__grinder-drum-loop.wav,238572
95,0.14577123522758484,0.018417073413729668,0.1275237798690796,0.027832217514514923,0.03617054969072342,0.33139631152153015,0.030626196414232254,0.1738092303276062,0.168426975607872,0.0013237653765827417,1.0,0.08299719542264938,243648,,None_f95,0.006848699751569118,0.004464223515242338,5.899948882870376e-05,2.0058516838616924e-06,4.3158578932889213e-07,7.785499889223502e-08,1.5111718099092286e-08,8.284564145810691e-09,4.742401138457808e-09,1.7088009895971368e-09,1.0446855602808114e-09,5.216678200525848e-10,4.496239491835752e-10,0.00013149510778021067,3.211239330003224e-10,8.765041470404356e-11,2.1200619385042252e-11,2.7515652516879596e-12,0.0003855222894344479,0.00033539850846864283,8.715107833268121e-05,0.00011602132872212678,0.0001752435346134007,4.601705586537719e-05,8.674772288941313e-06,-737.35693359375,263.8244934082031,30.392650604248047,18.298765182495117,6.023506164550781,-50.487613677978516,-22.645793914794922,15.24212646484375,13.496788024902344,2.206439971923828,5.883277893066406,14.237628936767578,18.585569381713867,0.004464223515242338,5.899948882870376e-05,2.0058516838616924e-06,4.3158578932889213e-07,7.785499889223502e-08,1.5111718099092286e-08,8.284564145810691e-09,4.742401138457808e-09,1.7088009895971368e-09,1.0446855602808114e-09,5.216678200525848e-10,4.496239491835752e-10,0.00013149510778021067,3.211239330003224e-10,8.765041470404356e-11,2.1200619385042252e-11,2.7515652516879596e-12,0.0003855222894344479,0.00033539850846864283,8.715107833268121e-05,0.00011602132872212678,0.0001752435346134007,4.601705586537719e-05,8.674772288941313e-06,262350__stereo-surgeon__grinder-drum-loop.wav,241110
96,0.5643223524093628,0.03800346329808235,0.42307567596435547,0.1803370863199234,0.367166668176651,0.3428015410900116,0.17253370583057404,0.270963579416275,0.8247830867767334,0.11058257520198822,0.4656554162502289,1.0,246186,,None_f96,0.029154937599849474,0.10010494291782379,0.030008981004357338,7.534525502705947e-05,3.499337253742851e-05,7.1092176767706405e-06,8.876259926182684e-06,1.79867674887646e-05,1.0771816050691996e-05,1.452455421713239e-06,2.142485300282715e-06,1.2993065183763974e-06,4.344642832165846e-07,0.002098378026857972,7.778354529364151e-07,3.800980152846023e-07,2.704502151118504e-07,1.650394665375643e-07,0.00117053696885705,0.0005838608485646546,0.0003008485946338624,0.00015402270946651697,0.00010314089740859345,0.0001134834237745963,0.00010122149251401424,-516.7965698242188,160.49862670898438,1.4573516845703125,6.260185241699219,-17.468334197998047,23.367284774780273,41.700862884521484,19.718917846679688,21.0423641204834,0.0068645477294921875,8.74238395690918,19.44139289855957,-8.07988166809082,0.10010494291782379,0.030008981004357338,7.534525502705947e-05,3.499337253742851e-05,7.1092176767706405e-06,8.876259926182684e-06,1.79867674887646e-05,1.0771816050691996e-05,1.452455421713239e-06,2.142485300282715e-06,1.2993065183763974e-06,4.344642832165846e-07,0.002098378026857972,7.778354529364151e-07,3.800980152846023e-07,2.704502151118504e-07,1.650394665375643e-07,0.00117053696885705,0.0005838608485646546,0.0003008485946338624,0.00015402270946651697,0.00010314089740859345,0.0001134834237745963,0.00010122149251401424,262350__stereo-surgeon__grinder-drum-loop.wav,243648
